,Date and Time,O'Connell St Outside Clerys,Grafton St at Card Gallery,O'Connell Street at Easons,Henry Street at Butlers,Grafton Street at Korkys
6733,2008-10-13 13:00:00,4625,9482,12291,8128,6143
6734,2008-10-13 14:00:00,3471,6869,9381,7065,5139
6735,2008-10-13 15:00:00,3438,6333,6480,7082,5548
6736,2008-10-13 16:00:00,3079,6356,5710,7265,5512
6737,2008-10-13 17:00:00,3966,8119,9533,7923,5886
6738,2008-10-13 18:00:00,3069,6075,6376,5282,3753
6739,2008-10-13 19:00:00,1943,4189,3127,3249,1614
6740,2008-10-13 20:00:00,1797,2161,2145,2134,1001
6741,2008-10-13 21:00:00,1391,1756,1667,1436,625
6742,2008-10-13 22:00:00,1400,1348,1220,1292,393
6743,2008-10-13 23:00:00,935,849,1006,860,179
6744,2008-10-14 00:00:00,368,522,516,231,68
6745,2008-10-14 01:00:00,188,182,182,134,28
6746,2008-10-14 02:00:00,262,217,223,144,68
6747,2008-10-14 03:00:00,174,281,135,144,66
6748,2008-10-14 04:00:00,78,98,166,47,93
6749,2008-10-14 05:00:00,181,348,291,79,246
6750,2008-10-14 06:00:00,813,758,675,332,485
6751,2008-10-14 07:00:00,1459,1315,1473,1091,788
6752,2008-10-14 08:00:00,3033,3409,4256,2940,1804
6753,2008-10-14 09:00:00,3295,3142,3268,3500,2246
6754,2008-10-14 10:00:00,2955,2435,3047,3549,2765
6755,2008-10-14 11:00:00,3524,3873,3774,5106,3507
6756,2008-10-14 12:00:00,4101,5828,6984,6793,4673
6757,2008-10-14 13:00:00,5092,8289,10836,8421,5848
6758,2008-10-14 14:00:00,3989,7451,5689,6888,5090
6759,2008-10-14 15:00:00,4484,6975,5767,7376,5044
6760,2008-10-14 16:00:00,4467,7003,6400,7676,5112
6761,2008-10-14 17:00:00,4900,8864,9042,8774,4961
6762,2008-10-14 18:00:00,3810,6781,6614,6341,3602
6763,2008-10-14 19:00:00,2213,4548,3339,2992,1552
6764,2008-10-14 20:00:00,1809,2698,2501,1741,955
6765,2008-10-14 21:00:00,1370,2383,1905,1409,595
6766,2008-10-14 22:00:00,1265,1873,1517,1173,319
6767,2008-10-14 23:00:00,868,1070,1106,791,271
6768,2008-10-15 00:00:00,322,540,513,295,68
6769,2008-10-15 01:00:00,176,260,208,177,47
6770,2008-10-15 02:00:00,125,175,183,181,107
6771,2008-10-15 03:00:00,129,214,200,129,77
6772,2008-10-15 04:00:00,66,174,126,72,74
6773,2008-10-15 05:00:00,168,278,262,96,273
6774,2008-10-15 06:00:00,691,587,729,374,373
6775,2008-10-15 07:00:00,1140,1353,1595,637,711
6776,2008-10-15 08:00:00,2409,2430,2904,1584,886
6777,2008-10-15 09:00:00,2058,2491,2881,2511,1246
6778,2008-10-15 10:00:00,2133,2463,3143,6192,4247
6779,2008-10-15 11:00:00,2504,4059,4045,6517,4240
6780,2008-10-15 12:00:00,4466,7211,6522,6609,5302
6781,2008-10-15 13:00:00,7189,9862,11532,7473,6967
6782,2008-10-15 14:00:00,5166,8912,8247,6664,5651
6783,2008-10-15 15:00:00,4757,6389,5654,7624,5333
6784,2008-10-15 16:00:00,3472,6988,6102,7474,5164
6785,2008-10-15 17:00:00,3773,8972,9303,7623,4838
6786,2008-10-15 18:00:00,3228,7155,7276,5828,4038
6787,2008-10-15 19:00:00,2646,5331,3533,4012,2022
6788,2008-10-15 20:00:00,2187,3190,2470,2668,1134
6789,2008-10-15 21:00:00,1808,2709,2023,2175,532
6790,2008-10-15 22:00:00,1518,2083,1512,1734,445
6791,2008-10-15 23:00:00,1105,1542,1491,941,250
6792,2008-10-16 00:00:00,438,958,777,415,168
6793,2008-10-16 01:00:00,200,358,426,264,50
6794,2008-10-16 02:00:00,261,710,274,214,100
6795,2008-10-16 03:00:00,204,500,483,223,76
6796,2008-10-16 04:00:00,151,166,195,68,117
6797,2008-10-16 05:00:00,186,314,359,119,250
6798,2008-10-16 06:00:00,674,685,840,433,470
6799,2008-10-16 07:00:00,1160,1533,1525,707,754
6800,2008-10-16 08:00:00,2264,3065,3891,1846,1480
6801,2008-10-16 09:00:00,2193,3115,3008,2274,2232
6802,2008-10-16 10:00:00,2443,3184,3137,3314,3138
6803,2008-10-16 11:00:00,2702,4156,4497,4402,4258
6804,2008-10-16 12:00:00,3394,6450,6890,6012,5393
6805,2008-10-16 13:00:00,5066,9586,10920,8915,6416
6806,2008-10-16 14:00:00,3623,6758,7472,6976,5566
6807,2008-10-16 15:00:00,3698,6248,6925,7749,5979
6808,2008-10-16 16:00:00,3576,7864,8905,8433,6149
6809,2008-10-16 17:00:00,4003,9762,12909,8965,6957
6810,2008-10-16 18:00:00,3774,10457,11063,7920,6269
6811,2008-10-16 19:00:00,2738,8975,5995,5686,3459
6812,2008-10-16 20:00:00,2652,5437,4456,4150,2485
6813,2008-10-16 21:00:00,2070,2667,3010,2416,1335
6814,2008-10-16 22:00:00,1620,1358,2030,1451,435
6815,2008-10-16 23:00:00,1196,1066,1778,984,262
6816,2008-10-17 00:00:00,669,1110,641,492,158
6817,2008-10-17 01:00:00,495,558,257,342,91
6818,2008-10-17 02:00:00,438,516,184,433,110
6819,2008-10-17 03:00:00,232,456,239,446,84
6820,2008-10-17 04:00:00,114,190,168,121,159
6821,2008-10-17 05:00:00,154,285,293,214,232
6822,2008-10-17 06:00:00,638,616,856,367,403
6823,2008-10-17 07:00:00,1237,1534,2081,893,746
6824,2008-10-17 08:00:00,2610,2825,4134,1806,1412
6825,2008-10-17 09:00:00,2819,3121,3568,2851,2049
6826,2008-10-17 10:00:00,3161,3274,3889,3857,3089
6827,2008-10-17 11:00:00,3334,4346,5551,4847,4045
6828,2008-10-17 12:00:00,3578,6695,9944,6309,5459
6829,2008-10-17 13:00:00,4772,9648,14102,8362,7058
6830,2008-10-17 14:00:00,4950,7856,9423,8298,5876
6831,2008-10-17 15:00:00,5278,7772,8069,8797,6622
6832,2008-10-17 16:00:00,5398,8842,8129,9455,7104
6833,2008-10-17 17:00:00,5451,10015,11437,9079,6717
6834,2008-10-17 18:00:00,4290,7530,8538,7115,4287
6835,2008-10-17 19:00:00,3063,4576,3720,3223,1654
6836,2008-10-17 20:00:00,2160,2860,2320,2010,761
6837,2008-10-17 21:00:00,1886,2576,1806,1465,538
6838,2008-10-17 22:00:00,1723,2212,1284,1197,372
6839,2008-10-17 23:00:00,1646,2323,981,1210,345
6840,2008-10-18 00:00:00,921,1943,844,782,259
6841,2008-10-18 01:00:00,563,1311,607,606,162
6842,2008-10-18 02:00:00,476,926,722,689,132
6843,2008-10-18 03:00:00,461,1564,1100,1006,182
6844,2008-10-18 04:00:00,120,560,320,232,72
6845,2008-10-18 05:00:00,86,191,166,109,123
6846,2008-10-18 06:00:00,299,639,377,288,268
6847,2008-10-18 07:00:00,500,585,503,339,398
6848,2008-10-18 08:00:00,715,847,838,721,896
6849,2008-10-18 09:00:00,1383,1677,1731,1773,1709
6850,2008-10-18 10:00:00,2528,3248,4153,4689,4431
6851,2008-10-18 11:00:00,2880,5858,8317,6346,5470
6852,2008-10-18 12:00:00,3625,8653,10882,7318,8119
6853,2008-10-18 13:00:00,4346,9965,13159,8440,9564
6854,2008-10-18 14:00:00,5241,11053,13833,9564,9858
6855,2008-10-18 15:00:00,4472,11421,11916,9599,9377
6856,2008-10-18 16:00:00,3764,11319,9454,9057,8685
6857,2008-10-18 17:00:00,3506,10271,9233,9158,7899
6858,2008-10-18 18:00:00,3388,7897,7188,6864,4925
6859,2008-10-18 19:00:00,3031,4954,3733,4983,2029
6860,2008-10-18 20:00:00,2677,3582,2883,2897,1050
6861,2008-10-18 21:00:00,2478,3436,2259,2523,962
6862,2008-10-18 22:00:00,2248,3250,1917,2133,633
6863,2008-10-18 23:00:00,1722,3071,1635,1654,412
6864,2008-10-19 00:00:00,952,2681,1572,1219,231
6865,2008-10-19 01:00:00,729,1746,1425,790,197
6866,2008-10-19 02:00:00,775,1715,1419,879,149
6867,2008-10-19 03:00:00,855,2479,1707,1700,280
6868,2008-10-19 04:00:00,240,901,1430,315,97
6869,2008-10-19 05:00:00,94,168,492,112,38
6870,2008-10-19 06:00:00,161,215,310,309,103
6871,2008-10-19 07:00:00,201,247,375,94,116
6872,2008-10-19 08:00:00,383,309,521,176,139
6873,2008-10-19 09:00:00,705,605,856,686,241
6874,2008-10-19 10:00:00,1121,1413,1701,2842,1902
6875,2008-10-19 11:00:00,1607,2868,3655,3701,2468
6876,2008-10-19 12:00:00,2512,5073,5794,3634,3502
6877,2008-10-19 13:00:00,2455,7007,6754,4748,5254
6878,2008-10-19 14:00:00,2574,7890,6515,5711,6060
6879,2008-10-19 15:00:00,2621,8478,7270,6222,6344
6880,2008-10-19 16:00:00,2422,8294,6518,5792,5788
6881,2008-10-19 17:00:00,2502,7939,6223,5271,4523
6882,2008-10-19 18:00:00,2434,4707,4660,3797,3050
6883,2008-10-19 19:00:00,2316,3033,2549,3250,1346
6884,2008-10-19 20:00:00,2171,2048,1443,2395,683
6885,2008-10-19 21:00:00,1508,1496,992,1833,507
6886,2008-10-19 22:00:00,1537,1095,759,1343,465
6887,2008-10-19 23:00:00,780,991,629,995,308
6888,2008-10-20 00:00:00,418,415,434,337,105
6889,2008-10-20 01:00:00,221,242,206,370,56
6890,2008-10-20 02:00:00,170,116,117,255,79
6891,2008-10-20 03:00:00,119,85,187,162,70
6892,2008-10-20 04:00:00,77,104,160,43,102
6893,2008-10-20 05:00:00,158,342,231,103,282
6894,2008-10-20 06:00:00,543,683,743,347,463
6895,2008-10-20 07:00:00,1164,1456,1519,750,693
6896,2008-10-20 08:00:00,2483,2900,2530,1756,1186
6897,2008-10-20 09:00:00,2077,2831,2174,2272,1629
6898,2008-10-20 10:00:00,2202,2745,2691,4743,2064
6899,2008-10-20 11:00:00,2451,4137,4253,4837,3622
6900,2008-10-20 12:00:00,3319,6450,6775,6005,4354
6901,2008-10-20 13:00:00,5034,8873,10705,6973,5946
6902,2008-10-20 14:00:00,6671,7555,8087,5747,5218
6903,2008-10-20 15:00:00,4157,5831,5625,6412,5544
6904,2008-10-20 16:00:00,2972,5830,5333,6689,5684
6905,2008-10-20 17:00:00,3851,8274,8320,7616,5708
6906,2008-10-20 18:00:00,3107,6434,5564,5914,3807
6907,2008-10-20 19:00:00,2186,3909,2687,3812,1682
6908,2008-10-20 20:00:00,1899,2393,1835,2569,954
6909,2008-10-20 21:00:00,1504,1900,1433,1669,599
6910,2008-10-20 22:00:00,1214,1270,1037,1458,334
6911,2008-10-20 23:00:00,930,1110,834,842,187
6912,2008-10-21 00:00:00,348,538,453,337,88
6913,2008-10-21 01:00:00,160,218,166,177,35
6914,2008-10-21 02:00:00,194,145,203,160,58
6915,2008-10-21 03:00:00,179,607,183,106,66
6916,2008-10-21 04:00:00,63,95,152,64,94
6917,2008-10-21 05:00:00,171,288,291,92,242
6918,2008-10-21 06:00:00,614,736,698,264,508
6919,2008-10-21 07:00:00,1264,1680,1506,744,813
6920,2008-10-21 08:00:00,3081,3604,3580,2430,1497
6921,2008-10-21 09:00:00,2733,3076,3120,3345,2297
6922,2008-10-21 10:00:00,3107,2591,2998,3790,3166
6923,2008-10-21 11:00:00,2724,2832,3728,4526,3825
6924,2008-10-21 12:00:00,3435,4187,6741,4695,4709
6925,2008-10-21 13:00:00,4146,6647,10973,6150,5835
6926,2008-10-21 14:00:00,3004,5201,6571,5887,4633
6927,2008-10-21 15:00:00,3585,5392,5876,5919,4831
6928,2008-10-21 16:00:00,3846,5985,5979,6829,5020
6929,2008-10-21 17:00:00,5235,7736,9058,8515,5381
6930,2008-10-21 18:00:00,3902,5801,6238,6363,3684
6931,2008-10-21 19:00:00,2218,3608,3176,2646,1541
6932,2008-10-21 20:00:00,1857,2426,2231,1834,901
6933,2008-10-21 21:00:00,1316,2101,1655,1572,560
6934,2008-10-21 22:00:00,1135,1475,1295,1308,314
6935,2008-10-21 23:00:00,836,1364,981,811,206
6936,2008-10-22 00:00:00,343,580,564,345,90
6937,2008-10-22 01:00:00,164,315,194,221,44
6938,2008-10-22 02:00:00,116,388,161,158,95
6939,2008-10-22 03:00:00,185,299,173,185,103
6940,2008-10-22 04:00:00,122,171,197,43,129
6941,2008-10-22 05:00:00,125,357,297,99,277
6942,2008-10-22 06:00:00,569,577,812,325,455
6943,2008-10-22 07:00:00,1129,1705,1791,712,877
6944,2008-10-22 08:00:00,2984,3543,3476,2399,1312
6945,2008-10-22 09:00:00,2231,3014,2691,2502,2484
6946,2008-10-22 10:00:00,2084,2958,2951,2986,4067
6947,2008-10-22 11:00:00,2502,4158,4202,4131,4631
6948,2008-10-22 12:00:00,3382,6297,7240,5969,5846
6949,2008-10-22 13:00:00,3908,9545,12069,7852,7152
6950,2008-10-22 14:00:00,5339,9447,8391,6193,5806
6951,2008-10-22 15:00:00,4100,7316,6749,7258,5636
6952,2008-10-22 16:00:00,4057,6810,6860,8039,6018
6953,2008-10-22 17:00:00,5390,8949,10508,9486,5643
6954,2008-10-22 18:00:00,5333,8377,7552,9285,4286
6955,2008-10-22 19:00:00,3374,4899,3721,4628,2092
6956,2008-10-22 20:00:00,1817,2841,2470,2032,1078
6957,2008-10-22 21:00:00,1596,2124,1943,1799,659
6958,2008-10-22 22:00:00,5658,3063,1498,3415,458
6959,2008-10-22 23:00:00,1442,1773,1280,1131,259
6960,2008-10-23 00:00:00,599,999,736,479,137
6961,2008-10-23 01:00:00,209,439,393,250,72
6962,2008-10-23 02:00:00,165,395,247,290,97
6963,2008-10-23 03:00:00,278,404,386,279,74
6964,2008-10-23 04:00:00,97,173,184,101,146
6965,2008-10-23 05:00:00,176,263,347,111,318
6966,2008-10-23 06:00:00,557,653,811,335,466
6967,2008-10-23 07:00:00,1111,1441,1666,651,835
6968,2008-10-23 08:00:00,2734,3128,3559,1652,1389
6969,2008-10-23 09:00:00,1989,2498,2829,1757,2417
6970,2008-10-23 10:00:00,2026,2836,3085,4855,4134
6971,2008-10-23 11:00:00,2390,4182,4484,6313,4674
6972,2008-10-23 12:00:00,4554,7232,7035,6462,5392
6973,2008-10-23 13:00:00,5578,10138,10459,7526,6737
6974,2008-10-23 14:00:00,5653,9135,7663,6151,5116
6975,2008-10-23 15:00:00,3562,7289,6730,7003,5619
6976,2008-10-23 16:00:00,3501,7542,8283,7687,5976
6977,2008-10-23 17:00:00,3921,9624,11683,8534,6665
6978,2008-10-23 18:00:00,3731,10503,10795,7864,5958
6979,2008-10-23 19:00:00,3017,9484,6115,6213,3841
6980,2008-10-23 20:00:00,2624,5762,4103,3936,2602
6981,2008-10-23 21:00:00,1861,2916,2630,2509,1189
6982,2008-10-23 22:00:00,1377,2019,1907,1595,485
6983,2008-10-23 23:00:00,1070,1742,1523,1146,273
6984,2008-10-24 00:00:00,577,1593,660,571,156
6985,2008-10-24 01:00:00,316,513,264,335,72
6986,2008-10-24 02:00:00,357,438,189,294,107
6987,2008-10-24 03:00:00,264,493,247,344,98
6988,2008-10-24 04:00:00,164,172,173,123,117
6989,2008-10-24 05:00:00,185,347,302,108,314
6990,2008-10-24 06:00:00,584,804,883,319,425
6991,2008-10-24 07:00:00,1230,1642,2146,651,787
6992,2008-10-24 08:00:00,2527,3143,4265,1989,1187
6993,2008-10-24 09:00:00,2026,2894,3681,2160,2014
6994,2008-10-24 10:00:00,2185,2784,4012,2725,3953
6995,2008-10-24 11:00:00,2682,4668,5727,4508,4414
6996,2008-10-24 12:00:00,3374,7199,10260,5937,5378
6997,2008-10-24 13:00:00,5377,10299,14550,7702,6933
6998,2008-10-24 14:00:00,3990,8524,9722,7769,6122
6999,2008-10-24 15:00:00,4747,8772,8325,8429,6561
7000,2008-10-24 16:00:00,4004,9047,8387,8986,6794
7001,2008-10-24 17:00:00,4058,10405,11800,8592,6412
7002,2008-10-24 18:00:00,3686,8852,8809,7097,4391
7003,2008-10-24 19:00:00,2895,5794,3838,4609,2213
7004,2008-10-24 20:00:00,2597,3782,2394,3330,1123
7005,2008-10-24 21:00:00,1865,4388,1863,2459,748
7006,2008-10-24 22:00:00,1795,3151,1326,1847,485
7007,2008-10-24 23:00:00,1606,2920,1013,1516,404
7008,2008-10-25 00:00:00,938,2032,849,1104,268
7009,2008-10-25 01:00:00,498,1276,611,625,188
7010,2008-10-25 02:00:00,465,1131,725,705,185
7011,2008-10-25 03:00:00,477,1916,1105,971,176
7012,2008-10-25 04:00:00,116,534,321,195,74
7013,2008-10-25 05:00:00,90,216,166,109,152
7014,2008-10-25 06:00:00,223,408,378,218,263
7015,2008-10-25 07:00:00,495,657,505,305,428
7016,2008-10-25 08:00:00,698,849,841,732,863
7017,2008-10-25 09:00:00,1289,1735,1739,1336,2125
7018,2008-10-25 10:00:00,2311,3377,4173,3168,5026
7019,2008-10-25 11:00:00,3015,6567,8358,6362,6070
7020,2008-10-25 12:00:00,3649,9558,10936,7827,7752
7021,2008-10-25 13:00:00,3702,10154,13225,8512,9938
7022,2008-10-25 14:00:00,4873,11116,13902,9245,9132
7023,2008-10-25 15:00:00,4636,10943,11975,9797,9124
7024,2008-10-25 16:00:00,3600,10987,9501,9061,8743
7025,2008-10-25 17:00:00,3660,10078,9279,8691,8245
7026,2008-10-25 18:00:00,3419,7502,7223,6584,5226
7027,2008-10-25 19:00:00,2706,5293,3752,4623,2155
7028,2008-10-25 20:00:00,2706,3611,2897,2971,934
7029,2008-10-25 21:00:00,2268,3252,2270,2447,793
7030,2008-10-25 22:00:00,2228,3021,1927,2091,548
7031,2008-10-25 23:00:00,1652,3024,1643,2126,426
7032,2008-10-26 00:00:00,947,2702,1549,1108,262
7033,2008-10-26 01:00:00,705,1766,1404,811,194
7034,2008-10-26 02:00:00,741,1570,1398,956,174
7035,2008-10-26 03:00:00,893,2503,1682,1271,225
7036,2008-10-26 04:00:00,193,885,1410,284,68
7037,2008-10-26 05:00:00,88,154,485,94,37
7038,2008-10-26 06:00:00,135,235,305,279,135
7039,2008-10-26 07:00:00,168,289,370,155,138
7040,2008-10-26 08:00:00,268,279,514,241,189
7041,2008-10-26 09:00:00,681,535,844,595,511
7042,2008-10-26 10:00:00,1225,1322,1676,1247,1920
7043,2008-10-26 11:00:00,1594,2678,3603,2502,2747
7044,2008-10-26 12:00:00,1835,4114,5710,3554,4193
7045,2008-10-26 13:00:00,2201,5552,6658,4322,5830
7046,2008-10-26 14:00:00,3066,6750,6421,5291,6566
7047,2008-10-26 15:00:00,2947,6804,7166,5999,6877
7048,2008-10-26 16:00:00,2191,7100,6424,5045,6406
7049,2008-10-26 17:00:00,2235,6493,6133,5015,5265
7050,2008-10-26 18:00:00,2477,4662,4593,4233,3517
7051,2008-10-26 19:00:00,2163,2810,2512,3144,1706
7052,2008-10-26 20:00:00,2050,1855,1421,2456,837
7053,2008-10-26 21:00:00,1627,1312,977,1648,548
7054,2008-10-26 22:00:00,1380,1358,747,1153,457
7055,2008-10-26 23:00:00,781,999,620,1060,300
7056,2008-10-27 00:00:00,396,452,458,543,110
7057,2008-10-27 01:00:00,238,219,226,278,50
7058,2008-10-27 02:00:00,251,91,127,269,88
7059,2008-10-27 03:00:00,162,184,210,169,66
7060,2008-10-27 04:00:00,75,430,170,91,114
7061,2008-10-27 05:00:00,168,212,237,136,275
7062,2008-10-27 06:00:00,832,1086,842,407,488
7063,2008-10-27 07:00:00,1255,1493,1548,745,747
7064,2008-10-27 08:00:00,2437,3067,2563,1621,1520
7065,2008-10-27 09:00:00,1998,2700,2263,1929,1892
7066,2008-10-27 10:00:00,2319,2635,2812,2819,2288
7067,2008-10-27 11:00:00,2557,3339,4534,3871,3483
7068,2008-10-27 12:00:00,3009,5670,7123,6098,4640
7069,2008-10-27 13:00:00,3534,8942,10960,7714,6210
7070,2008-10-27 14:00:00,3301,6307,8370,6508,5343
7071,2008-10-27 15:00:00,3530,5243,5994,4550,5732
7072,2008-10-27 16:00:00,2779,5369,5485,5546,5840
7073,2008-10-27 17:00:00,3376,7493,8631,6844,6021
7074,2008-10-27 18:00:00,2610,6499,5789,5413,3934
7075,2008-10-27 19:00:00,1941,3506,2838,3405,1791
7076,2008-10-27 20:00:00,1606,2164,1948,2752,992
7077,2008-10-27 21:00:00,1228,1398,1517,1436,612
7078,2008-10-27 22:00:00,1176,911,1116,848,348
7079,2008-10-27 23:00:00,770,674,881,556,178
7080,2008-10-28 00:00:00,246,359,366,240,87
7081,2008-10-28 01:00:00,142,130,127,145,39
7082,2008-10-28 02:00:00,166,141,150,131,48
7083,2008-10-28 03:00:00,139,110,171,228,141
7084,2008-10-28 04:00:00,76,66,127,65,29
7085,2008-10-28 05:00:00,129,266,228,112,192
7086,2008-10-28 06:00:00,480,656,703,325,472
7087,2008-10-28 07:00:00,1176,1452,1246,759,644
7088,2008-10-28 08:00:00,2442,3277,3807,1687,1360
7089,2008-10-28 09:00:00,2030,2692,2553,1630,1161
7090,2008-10-28 10:00:00,2532,2387,2663,5862,3948
7091,2008-10-28 11:00:00,2985,3317,4011,6369,4587
7092,2008-10-28 12:00:00,4734,5594,6798,6532,5673
7093,2008-10-28 13:00:00,6815,9296,11686,6301,6752
7094,2008-10-28 14:00:00,6278,8242,7433,5484,4990
7095,2008-10-28 15:00:00,3127,4857,3928,6324,5107
7096,2008-10-28 16:00:00,3219,5698,6196,6944,5429
7097,2008-10-28 17:00:00,3192,7359,9184,6721,5760
7098,2008-10-28 18:00:00,2869,7406,7376,5435,3815
7099,2008-10-28 19:00:00,2157,4208,4022,3395,1780
7100,2008-10-28 20:00:00,1638,2305,2374,1775,943
7101,2008-10-28 21:00:00,1313,1715,1682,1561,582
7102,2008-10-28 22:00:00,1095,1354,1305,1157,365
7103,2008-10-28 23:00:00,676,870,1198,625,195
7104,2008-10-29 00:00:00,275,420,504,239,72
7105,2008-10-29 01:00:00,118,140,184,129,40
7106,2008-10-29 02:00:00,116,143,158,105,87
7107,2008-10-29 03:00:00,90,156,175,200,86
7108,2008-10-29 04:00:00,35,121,171,44,121
7109,2008-10-29 05:00:00,117,272,264,132,253
7110,2008-10-29 06:00:00,501,552,745,241,428
7111,2008-10-29 07:00:00,1074,1476,1609,710,818
7112,2008-10-29 08:00:00,2108,3426,3133,1651,956
7113,2008-10-29 09:00:00,1943,2654,2569,1549,2254
7114,2008-10-29 10:00:00,1858,2528,2747,4432,4032
7115,2008-10-29 11:00:00,2609,4155,3885,6195,4346
7116,2008-10-29 12:00:00,4961,6427,6533,6451,5397
7117,2008-10-29 13:00:00,7404,9881,11022,8592,6488
7118,2008-10-29 14:00:00,11458,9024,7788,7103,5306
7119,2008-10-29 15:00:00,3541,7868,6003,7648,4865
7120,2008-10-29 16:00:00,3532,7681,6155,8053,5381
7121,2008-10-29 17:00:00,3885,9129,9432,8247,4939
7122,2008-10-29 18:00:00,3385,8764,6840,6921,3914
7123,2008-10-29 19:00:00,2177,4928,3388,3226,1921
7124,2008-10-29 20:00:00,1980,2955,2299,2105,971
7125,2008-10-29 21:00:00,1334,2209,1807,1552,579
7126,2008-10-29 22:00:00,1272,1723,1395,1319,413
7127,2008-10-29 23:00:00,884,1558,1237,941,226
7128,2008-10-30 00:00:00,356,830,776,342,138
7129,2008-10-30 01:00:00,205,312,299,193,69
7130,2008-10-30 02:00:00,220,389,339,215,97
7131,2008-10-30 03:00:00,162,345,588,291,72
7132,2008-10-30 04:00:00,58,103,245,106,139
7133,2008-10-30 05:00:00,137,259,337,119,291
7134,2008-10-30 06:00:00,608,542,725,338,469
7135,2008-10-30 07:00:00,1343,1588,1338,784,829
7136,2008-10-30 08:00:00,2704,3194,4150,2610,1253
7137,2008-10-30 09:00:00,2627,2921,2992,3101,2434
7138,2008-10-30 10:00:00,2274,2659,2937,3207,4119
7139,2008-10-30 11:00:00,2404,2808,3466,4301,4609
7140,2008-10-30 12:00:00,2939,4498,6777,5320,5422
7141,2008-10-30 13:00:00,3675,6805,10847,7040,6726
7142,2008-10-30 14:00:00,2820,4496,7195,5504,5248
7143,2008-10-30 15:00:00,3389,4159,7466,6673,5791
7144,2008-10-30 16:00:00,3244,5331,8026,6938,6122
7145,2008-10-30 17:00:00,3723,8214,12099,7830,6737
7146,2008-10-30 18:00:00,3561,10424,11074,7004,5900
7147,2008-10-30 19:00:00,2571,7748,6918,4740,3660
7148,2008-10-30 20:00:00,2266,4842,3981,3062,2517
7149,2008-10-30 21:00:00,1491,1251,2529,1882,1187
7150,2008-10-30 22:00:00,1275,623,1913,1747,461
7151,2008-10-30 23:00:00,936,560,1548,943,265
7152,2008-10-31 00:00:00,525,379,660,419,165
7153,2008-10-31 01:00:00,321,119,264,256,86
7154,2008-10-31 02:00:00,250,206,189,279,112
7155,2008-10-31 03:00:00,260,184,246,332,108
7156,2008-10-31 04:00:00,105,226,173,147,117
7157,2008-10-31 05:00:00,146,241,302,82,332
7158,2008-10-31 06:00:00,481,825,883,289,479
7159,2008-10-31 07:00:00,1086,1566,2145,672,852
7160,2008-10-31 08:00:00,2041,2997,4262,1439,1292
7161,2008-10-31 09:00:00,1898,2652,3679,1675,2181
7162,2008-10-31 10:00:00,1809,2700,4010,5689,4181
7163,2008-10-31 11:00:00,2364,3642,5724,6526,4781
7164,2008-10-31 12:00:00,5365,7040,10254,7179,6050
7165,2008-10-31 13:00:00,7803,9900,14542,7392,7858
7166,2008-10-31 14:00:00,7865,9485,9717,6849,6791
7167,2008-10-31 15:00:00,4096,7198,8321,7424,7246
7168,2008-10-31 16:00:00,3507,8790,8383,7547,7694
7169,2008-10-31 17:00:00,3831,8989,11794,7612,7246
7170,2008-10-31 18:00:00,3297,8939,8805,6494,4951
7171,2008-10-31 19:00:00,2532,5309,3835,4625,2401
7172,2008-10-31 20:00:00,2503,3314,2392,3206,1148
