Date and Time,OConnell St Outside Pennys ,OConnell St Outside Clerys ,Mary Street,Capel Street,Aston Quay,Grafton Street at CompuB,Talbot Street North,Doilier Street Burgh Quay,Dawson Street Replacement,Dame Street,Talbot Street South,OConnell St Parnell St at AIB,Grafton Street - Nassau Street - Suffolk Street,College Green Bank Of Ireland,Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green at Church Lane,College Green - Dame St Side
07/09/2020 14:00,1500,818,,337,506,2406,1208,943,105,,52,811,250,467,3124,292,,658,919,,71,494,357
07/09/2020 15:00,1685,971,,319,333,2491,963,1075,146,,49,888,370,480,3145,322,,632,1134,,134,536,428
07/09/2020 16:00,1794,992,,322,244,2729,1138,1005,187,,51,841,378,545,2960,327,,681,1138,,114,619,526
07/09/2020 17:00,1706,935,,370,350,2840,2498,982,137,,55,880,395,592,3142,366,,549,1011,,148,600,526
07/09/2020 18:00,1349,804,,295,501,2122,2034,752,133,,196,740,336,610,3230,340,,473,1224,,163,514,493
07/09/2020 19:00,947,693,,205,536,1156,2367,504,57,,199,584,261,569,1909,234,,251,845,,101,462,314
07/09/2020 20:00,662,477,,172,547,928,1576,561,133,,106,361,165,496,1907,168,,163,725,,89,322,193
07/09/2020 21:00,468,406,,167,372,678,1164,567,110,,93,208,92,444,575,139,,124,593,,111,255,149
07/09/2020 22:00,348,267,,96,339,571,2126,559,91,,91,138,66,400,543,111,,154,405,,44,199,104
07/09/2020 23:00,276,297,,74,260,351,381,487,77,,117,106,40,378,402,82,,63,327,,68,139,51
08/09/2020 00:00,147,67,,24,80,71,283,705,41,,61,61,19,280,188,37,,22,113,,19,59,41
08/09/2020 01:00,43,20,,18,52,73,17,211,10,,30,16,9,106,59,12,,13,43,,8,14,9
08/09/2020 02:00,18,21,,4,25,26,5,89,14,,13,11,7,79,36,11,,9,18,,2,16,4
08/09/2020 03:00,21,17,,10,6,20,7,80,17,,0,10,3,50,14,2,,8,13,,3,6,5
08/09/2020 04:00,14,15,,9,11,6,4,20,5,,3,13,2,54,17,3,,7,12,,0,8,7
08/09/2020 05:00,58,76,,14,39,54,6,44,2,,26,32,15,95,76,27,,5,35,,6,29,42
08/09/2020 06:00,227,275,,32,188,449,286,298,98,,28,121,96,330,313,89,,33,253,,45,162,173
08/09/2020 07:00,359,385,,66,331,937,481,462,129,,108,206,155,443,670,95,,59,404,,59,271,267
08/09/2020 08:00,662,544,,126,337,1521,1132,648,187,,294,331,238,528,1410,182,,121,577,,68,436,513
08/09/2020 09:00,830,584,,123,261,1139,326,493,221,,26,486,241,524,1817,160,,198,508,,61,378,422
08/09/2020 10:00,1022,665,,202,248,1410,874,560,111,,26,600,226,428,2049,160,,339,544,,65,324,294
08/09/2020 11:00,1269,824,,265,363,1438,647,873,98,,52,680,244,391,2762,245,,544,850,,93,446,327
08/09/2020 12:00,1667,959,,330,455,1360,854,682,6,,65,855,334,392,3344,311,,257,810,,109,526,485
08/09/2020 13:00,1847,1066,,331,570,1978,663,747,3,,38,899,405,451,4076,324,,2,947,,258,592,550
08/09/2020 14:00,1813,1001,,270,554,1901,935,700,2,,45,879,356,464,3304,304,,7,1006,,67,575,435
08/09/2020 15:00,1713,834,,276,513,1854,865,869,182,,68,803,370,469,3315,322,,198,1032,,104,541,465
08/09/2020 16:00,1767,830,,296,537,1834,813,820,228,,36,870,388,528,3370,344,,589,922,,230,565,583
08/09/2020 17:00,1773,1019,,316,604,2130,1270,784,185,,50,839,394,583,3097,359,,625,1196,,180,619,559
08/09/2020 18:00,1362,899,,360,590,1903,997,787,198,,160,773,343,565,2970,306,,494,1066,,112,584,517
08/09/2020 19:00,976,653,,380,485,1263,623,789,162,,218,595,221,554,3112,204,,278,866,,95,424,346
08/09/2020 20:00,675,429,,206,473,967,986,634,134,,113,380,115,491,1806,133,,151,616,,75,327,226
08/09/2020 21:00,469,418,,156,407,1128,432,499,71,,105,288,63,469,850,117,,114,534,,34,254,159
08/09/2020 22:00,367,286,,117,303,759,834,574,108,,75,160,75,373,775,110,,68,388,,18,244,121
08/09/2020 23:00,255,167,,97,180,670,237,234,101,,92,129,40,382,298,73,,53,304,,17,159,68
09/09/2020 00:00,82,80,,67,95,94,209,286,37,,58,34,13,,90,27,,16,66,,10,27,32
09/09/2020 01:00,31,19,,25,16,28,79,49,9,,33,12,3,,68,4,,7,29,,31,16,8
09/09/2020 02:00,19,14,,2,18,10,124,66,13,,17,16,1,,154,4,,5,15,,2,9,5
09/09/2020 03:00,5,10,,3,4,5,75,36,13,,9,3,0,,74,0,,6,7,,0,4,1
09/09/2020 04:00,10,15,,1,7,16,39,45,7,,1,15,6,,78,3,,2,13,,0,4,4
09/09/2020 05:00,35,63,,8,14,69,16,36,26,,8,43,6,,170,16,,8,35,,18,25,41
09/09/2020 06:00,188,299,,39,162,433,245,266,78,,59,134,68,,470,55,,34,312,,30,170,144
09/09/2020 07:00,255,391,,73,326,1053,636,484,59,,156,203,112,,708,81,,61,397,,45,253,263
09/09/2020 08:00,555,579,,108,394,1239,2168,661,136,,339,417,178,,1643,161,,188,525,,61,384,507
09/09/2020 09:00,1001,589,,130,321,1346,1981,616,177,,105,503,199,,1687,183,,247,560,,82,331,438
09/09/2020 10:00,1027,720,,210,274,1108,1791,690,285,,69,620,231,,2213,230,,368,745,,248,343,364
09/09/2020 11:00,1254,804,,306,381,855,2048,788,141,,44,718,240,,3091,250,,481,941,,272,468,361
09/09/2020 12:00,1493,1045,,414,697,1324,2710,817,66,,55,847,318,,3680,272,,654,1113,,501,573,503
09/09/2020 13:00,1724,1093,,361,664,1292,1262,810,241,,68,1002,451,,3974,345,,1169,1128,,563,628,576
09/09/2020 14:00,1606,890,,259,660,1676,1158,727,296,,68,871,364,,3834,281,,1715,1035,,518,569,468
09/09/2020 15:00,1631,916,,250,703,2138,769,904,194,,95,897,335,,4555,278,,725,1029,,496,599,464
09/09/2020 16:00,1629,1084,,309,885,2098,1198,960,246,,55,833,345,,3462,321,,819,1201,,244,620,536
09/09/2020 17:00,1530,1037,,352,835,2577,1420,1029,208,,72,817,377,,3357,375,,706,1251,,169,714,612
09/09/2020 18:00,1322,984,,326,790,2264,1570,892,226,,96,778,305,,3443,375,,464,1209,,156,628,546
09/09/2020 19:00,888,769,,263,582,1585,1541,808,112,,139,647,212,,2423,224,,264,1018,,85,457,365
09/09/2020 20:00,511,534,,203,640,1048,1614,663,53,,87,430,124,,903,178,,170,740,,86,350,236
09/09/2020 21:00,371,422,,160,424,1069,1258,545,102,,84,266,83,,593,153,,127,660,,158,292,160
09/09/2020 22:00,291,320,,142,347,1059,628,487,95,,112,173,66,,477,111,,102,430,,39,202,123
09/09/2020 23:00,190,209,,123,274,474,344,344,105,,74,91,48,,455,112,,54,308,,78,159,87
10/09/2020 00:00,89,70,,51,165,231,297,76,72,,71,38,19,,158,23,,48,129,,9,34,26
10/09/2020 01:00,35,32,,42,28,80,34,332,21,,65,14,5,,129,9,,11,53,,14,15,11
10/09/2020 02:00,13,20,,17,30,59,13,311,23,,7,11,5,,416,3,,12,31,,7,8,9
10/09/2020 03:00,12,23,,3,19,16,26,38,13,,12,16,1,,284,0,,2,10,,6,7,4
10/09/2020 04:00,13,15,,5,9,14,121,20,15,,5,12,4,,159,3,,2,19,,0,10,11
10/09/2020 05:00,52,71,,22,42,79,61,30,1,,5,28,11,,96,31,,7,50,,36,27,36
10/09/2020 06:00,168,301,,29,250,492,221,425,94,,47,129,79,,383,83,,40,269,,44,156,159
10/09/2020 07:00,316,408,,56,469,1318,619,625,123,,100,190,126,,1004,129,,72,460,,98,263,284
10/09/2020 08:00,657,551,,114,477,1578,900,843,166,,652,397,216,,1537,189,,159,647,,119,396,466
10/09/2020 09:00,776,591,,127,423,1479,1003,530,127,,85,458,196,,2032,165,,257,828,,191,374,381
10/09/2020 10:00,990,742,,217,604,1769,943,575,6,,67,614,198,,2212,189,,371,689,,107,321,340
10/09/2020 11:00,1339,803,,281,438,2026,1210,722,44,,53,766,245,,2731,242,,470,861,,91,398,360
10/09/2020 12:00,1511,975,,344,397,2199,1174,628,63,,47,856,300,,3337,253,,588,956,,78,573,441
10/09/2020 13:00,1775,1000,,402,513,2551,1791,870,264,,52,923,411,,3681,310,,639,1055,,95,635,558
10/09/2020 14:00,1663,1003,,329,449,2557,1444,732,223,,64,930,309,,4112,309,,645,1100,,253,566,467
10/09/2020 15:00,1635,1012,,314,405,2356,1948,760,216,,57,860,328,,3608,324,,723,1173,,199,571,477
10/09/2020 16:00,1762,1043,,339,342,2550,1689,919,188,,57,895,319,,3593,362,,1020,1416,,196,661,554
10/09/2020 17:00,1806,1136,,386,452,2918,1292,1177,171,,64,954,448,,3604,400,,1005,1329,,241,724,685
10/09/2020 18:00,1328,1000,,346,655,2552,1060,1111,204,,137,821,286,,4370,311,,637,1498,,195,631,504
10/09/2020 19:00,948,758,,292,763,2014,1126,918,121,,136,633,241,,2323,249,,789,1054,,143,464,432
10/09/2020 20:00,748,613,,232,564,1323,1012,727,50,,146,466,138,,1629,187,,372,856,,112,429,256
10/09/2020 21:00,439,422,,141,505,1163,919,734,27,,115,261,90,,652,160,,192,662,,134,266,154
10/09/2020 22:00,312,319,,121,366,1048,528,444,40,,97,195,83,,467,119,,119,486,,93,256,135
10/09/2020 23:00,195,208,,82,334,597,321,335,132,,77,138,64,,467,129,,89,423,,24,181,108
11/09/2020 00:00,68,85,,127,85,164,149,493,75,,47,79,19,,280,40,,108,156,,28,51,21
11/09/2020 01:00,47,36,,12,54,94,57,135,28,,60,22,4,,86,8,,50,100,,11,17,9
11/09/2020 02:00,19,13,,6,69,29,150,16,29,,40,15,3,,11,5,,42,21,,6,16,7
11/09/2020 03:00,15,12,,17,21,16,21,81,22,,62,6,10,,16,4,,12,19,,5,4,1
11/09/2020 04:00,16,18,,7,17,16,28,22,6,,28,11,6,,41,4,,0,23,,3,5,8
11/09/2020 05:00,43,71,,12,43,61,75,85,33,,19,29,11,,58,29,,9,47,,4,31,33
11/09/2020 06:00,199,298,,34,222,569,327,299,108,,28,131,93,,322,80,,47,272,,90,152,147
11/09/2020 07:00,274,402,,80,469,1203,353,453,25,,152,180,119,,747,110,,158,404,,111,247,268
11/09/2020 08:00,361,541,,124,517,1554,1319,561,148,,293,380,208,,1174,164,,297,463,,138,387,441
11/09/2020 09:00,801,566,,174,385,1387,1187,506,0,,67,477,206,,2205,204,,188,591,,77,361,455
11/09/2020 10:00,1067,693,,271,399,1684,932,534,100,,45,562,218,,2578,217,,326,678,,101,386,359
11/09/2020 11:00,1353,780,,256,416,2000,1340,696,28,,34,734,231,,3401,209,,437,913,,139,450,366
11/09/2020 12:00,1595,963,,329,433,1832,1269,898,9,,53,800,329,,3362,283,,893,1030,,104,556,479
11/09/2020 13:00,1646,1071,,428,441,2147,1043,744,5,,86,895,353,,3800,358,,2029,1069,,172,619,540
11/09/2020 14:00,1607,954,,299,279,2421,1503,872,27,,55,908,285,,3802,289,,1080,1001,,92,537,459
11/09/2020 15:00,1832,1020,,350,313,2263,1995,947,0,,80,926,360,,3473,395,,3703,1395,,240,588,499
11/09/2020 16:00,1815,1082,,390,362,2469,1586,910,39,,54,836,387,,3874,392,,2049,1109,,276,658,580
11/09/2020 17:00,1663,1055,,369,409,2742,1599,885,185,,75,912,409,,3809,386,,652,1523,,250,685,612
11/09/2020 18:00,1276,1051,,384,680,2241,966,970,121,,162,806,306,,3158,352,,532,1347,,294,628,512
11/09/2020 19:00,1006,805,,307,642,1889,1096,1006,76,,156,691,205,,2314,240,,404,1000,,184,556,458
11/09/2020 20:00,717,727,,249,687,1705,751,886,44,,119,515,151,,1613,240,,244,910,,191,438,283
11/09/2020 21:00,459,489,,172,537,1656,1598,690,32,,99,306,115,,1156,183,,168,809,,118,359,202
11/09/2020 22:00,358,384,,106,508,1499,628,812,59,,73,227,99,,515,165,,154,615,,109,312,173
11/09/2020 23:00,366,346,,164,360,890,435,645,45,,130,201,137,,437,210,,130,644,,100,313,181
12/09/2020 00:00,204,157,,83,185,423,735,423,137,,42,101,52,,285,88,,52,292,,46,143,54
12/09/2020 01:00,67,45,,34,95,141,298,335,98,,28,38,9,,101,20,,13,95,,20,38,23
12/09/2020 02:00,45,40,,36,47,47,274,455,61,,31,23,9,,72,21,,22,53,,10,23,24
12/09/2020 03:00,20,34,,5,46,35,52,230,53,,217,28,5,,44,9,,4,44,,12,31,16
12/09/2020 04:00,16,20,,6,18,34,54,78,35,,60,35,3,,19,8,,7,22,,2,10,6
12/09/2020 05:00,19,28,,7,21,14,72,191,34,,107,20,4,,63,39,,7,27,,1,18,12
12/09/2020 06:00,99,122,,40,171,249,62,148,82,,44,65,32,,161,36,,22,163,,23,107,45
12/09/2020 07:00,158,192,,52,215,422,422,417,74,,135,96,53,,643,65,,34,209,,89,125,81
12/09/2020 08:00,357,271,,62,198,500,541,523,121,,193,175,75,,655,70,,75,273,,101,177,155
12/09/2020 09:00,729,432,,106,291,1031,635,578,130,,28,340,118,,1783,126,,216,457,,84,256,257
12/09/2020 10:00,1126,632,,250,363,1534,804,850,123,,119,561,179,,2504,153,,409,700,,67,317,319
12/09/2020 11:00,1466,812,,326,527,1760,1181,933,218,,44,739,300,,3248,249,,1038,1088,,54,494,466
12/09/2020 12:00,2005,1036,,432,603,2280,1182,970,319,,46,768,406,,2892,298,,944,1299,,219,617,602
12/09/2020 13:00,2251,1463,,483,802,2567,363,1049,327,,49,949,523,,3575,415,,1020,1335,,356,692,660
12/09/2020 14:00,2441,1593,,479,762,2612,645,1040,277,,60,1014,528,,4148,439,,986,1452,,179,823,798
12/09/2020 15:00,2543,1185,,492,664,2726,1348,1027,283,,91,1052,623,,3551,545,,1035,1379,,110,985,1056
12/09/2020 16:00,2454,1230,,458,777,2630,1400,895,206,,44,1009,532,,3911,471,,1058,1829,,103,903,664
12/09/2020 17:00,2132,1101,,413,706,2384,885,1008,294,,101,991,453,,3268,475,,1175,1618,,144,774,570
12/09/2020 18:00,1632,984,,399,678,2119,1189,1016,159,,132,807,300,,2943,327,,1330,1349,,171,631,495
12/09/2020 19:00,1194,923,,271,738,1855,1116,1094,124,,103,746,201,,2144,287,,685,1530,,126,602,416
12/09/2020 20:00,836,774,,462,638,1660,1492,1167,125,,99,557,129,,1031,219,,742,1091,,77,443,264
12/09/2020 21:00,608,577,,259,652,1942,633,903,71,,77,395,94,,703,175,,571,908,,98,329,141
12/09/2020 22:00,473,499,,140,623,1440,672,798,152,,59,278,87,,467,150,,171,942,,64,343,167
12/09/2020 23:00,508,396,,117,379,921,622,559,82,,66,291,112,,607,193,,133,667,,96,340,166
13/09/2020 00:00,283,214,,55,240,447,330,272,77,,41,124,88,,347,150,,61,497,,29,165,75
13/09/2020 01:00,96,71,,27,82,120,157,151,114,,54,42,23,,596,47,,28,143,,6,45,18
13/09/2020 02:00,82,28,,31,69,50,121,30,37,,29,26,11,,366,15,,9,96,,11,43,12
13/09/2020 03:00,31,31,,6,31,19,95,19,21,,31,24,2,,39,6,,6,57,,24,13,11
13/09/2020 04:00,15,15,,3,51,26,111,8,4,,12,16,4,,56,3,,3,28,,0,8,6
13/09/2020 05:00,22,31,,1,21,21,19,12,10,,2,14,3,,21,10,,1,30,,0,16,8
13/09/2020 06:00,64,57,,13,27,148,43,46,8,,3,40,10,,58,23,,9,58,,2,46,16
13/09/2020 07:00,79,99,,25,90,125,87,74,1,,11,68,29,,100,33,,14,80,,9,89,59
13/09/2020 08:00,162,187,,22,149,337,49,156,2,,56,88,36,,309,47,,31,179,,18,106,69
13/09/2020 09:00,326,257,,51,228,503,323,220,1,,94,224,79,,1171,54,,75,277,,32,154,139
13/09/2020 10:00,658,376,,145,268,762,335,435,6,,115,382,187,,1532,164,,191,498,,13,253,301
13/09/2020 11:00,1055,587,,226,419,1099,373,535,22,,109,603,210,,2196,196,,382,604,,35,333,351
13/09/2020 12:00,1589,710,,321,518,972,803,587,32,,59,692,286,,3233,265,,597,898,,268,481,431
13/09/2020 13:00,1852,780,,302,689,1499,1037,600,44,,90,787,342,,3551,307,,742,1018,,534,540,466
13/09/2020 14:00,2050,885,,176,786,1900,1053,701,58,,94,760,388,,3885,289,,777,1279,,619,735,562
13/09/2020 15:00,1890,952,,163,790,1740,1192,625,58,,137,796,359,,3989,342,,823,1314,,586,623,508
13/09/2020 16:00,1871,896,,249,757,1822,576,733,58,,105,737,204,,2921,290,,783,1345,,316,641,511
13/09/2020 17:00,1767,759,,257,782,1643,624,660,166,,96,658,235,,2594,238,,640,1306,,112,645,433
13/09/2020 18:00,1468,856,,272,715,1658,438,648,150,,109,727,212,,2608,218,,494,1245,,92,552,425
13/09/2020 19:00,1048,733,,223,647,1719,1731,768,74,,76,571,153,,1617,205,,338,1176,,142,525,333
13/09/2020 20:00,633,560,,161,628,1005,815,836,101,,109,443,83,,1397,143,,172,936,,39,359,207
13/09/2020 21:00,403,513,,150,527,765,553,669,40,,103,241,58,,766,90,,143,842,,31,281,164
13/09/2020 22:00,317,284,,105,368,560,893,588,38,,91,145,38,,468,82,,241,785,,45,218,90
13/09/2020 23:00,226,225,,46,276,323,710,484,89,,94,99,27,,486,98,,156,368,,33,144,64
14/09/2020 00:00,112,81,,25,81,69,87,269,29,,40,44,12,,177,15,,59,193,,14,45,20
14/09/2020 01:00,52,24,,9,59,36,40,97,12,,39,21,5,,117,10,,28,138,,13,12,4
14/09/2020 02:00,25,17,,9,17,15,1,54,14,,69,11,1,,135,4,,3,55,,3,8,1
14/09/2020 03:00,8,3,,1,54,4,8,18,12,,7,10,1,,357,4,,11,16,,4,10,2
14/09/2020 04:00,22,17,,4,23,11,19,2,5,,5,13,3,,184,3,,8,31,,26,3,9
14/09/2020 05:00,70,50,,15,50,56,14,46,37,,12,26,13,,124,22,,6,51,,6,26,45
14/09/2020 06:00,199,289,,37,282,453,133,257,129,,45,130,85,,284,67,,32,320,,48,161,169
14/09/2020 07:00,332,400,,52,403,1060,318,480,170,,141,206,108,,770,86,,93,400,,58,242,248
14/09/2020 08:00,606,575,,113,540,1303,1279,628,129,,255,388,261,,1560,199,,138,612,,72,356,488
14/09/2020 09:00,893,606,,114,409,1905,621,550,192,,62,456,236,,1724,180,,138,549,,45,351,384
14/09/2020 10:00,1028,785,,254,503,1627,864,807,187,,48,610,205,,2238,200,,315,660,,61,335,324
14/09/2020 11:00,1174,825,,295,501,1763,921,581,219,,21,681,253,,2445,249,,443,953,,20,379,339
14/09/2020 12:00,1661,984,,339,591,2293,1317,707,113,,29,896,385,,3415,279,,726,1288,,413,537,486
14/09/2020 13:00,1828,957,,329,769,2351,1273,794,139,,43,948,397,,3514,326,,13,1137,,525,614,505
14/09/2020 14:00,1699,852,,191,661,1999,1414,714,79,,80,844,357,,4241,280,,187,929,,398,603,474
14/09/2020 15:00,1724,928,,234,360,2409,801,736,209,,52,853,351,,3432,254,,662,1021,,205,629,459
14/09/2020 16:00,1726,978,,283,426,2193,1138,937,68,,60,806,337,,3053,331,,947,1023,,71,571,543
14/09/2020 17:00,1488,1065,,393,533,2417,1413,927,180,,44,809,372,,3453,370,,655,1140,,93,679,560
14/09/2020 18:00,1317,878,,316,861,2066,1312,933,224,,162,732,328,,2665,321,,430,1115,,74,550,477
14/09/2020 19:00,956,685,,210,672,1152,480,655,197,,112,608,179,,1918,225,,314,867,,73,417,318
14/09/2020 20:00,674,528,,195,562,1054,1130,722,167,,75,410,97,,1091,197,,391,722,,27,321,199
14/09/2020 21:00,450,374,,118,691,742,1630,533,89,,55,252,57,,1140,102,,225,571,,33,202,124
14/09/2020 22:00,263,254,,98,295,506,1420,557,31,,82,121,56,,466,91,,349,333,,29,171,94
14/09/2020 23:00,205,244,,60,277,283,561,698,48,,60,99,32,,463,57,,291,267,,13,115,71
15/09/2020 00:00,58,47,,20,77,113,189,270,37,,7,30,10,,431,10,,172,66,,8,21,17
15/09/2020 01:00,31,29,,12,17,31,200,237,17,,7,10,4,,261,8,,52,77,,6,11,7
15/09/2020 02:00,34,14,,11,27,29,31,59,13,,7,12,0,,118,3,,12,18,,6,9,3
15/09/2020 03:00,15,9,,1,6,5,34,37,8,,6,9,2,,8,0,,30,7,,0,9,0
15/09/2020 04:00,11,21,,7,11,14,97,10,9,,2,12,2,,175,3,,2,14,,2,3,8
15/09/2020 05:00,38,54,,9,19,78,25,38,5,,5,32,11,,88,14,,7,37,,3,32,44
15/09/2020 06:00,164,256,,21,123,390,194,252,73,,57,110,76,,296,53,,88,224,,22,152,165
15/09/2020 07:00,323,408,,56,260,644,189,456,96,,105,181,101,,1219,84,,109,372,,40,232,256
15/09/2020 08:00,640,563,,127,314,925,937,434,152,,153,370,238,,1811,191,,205,545,,83,407,501
15/09/2020 09:00,798,519,,134,347,1267,1213,508,4,,39,455,231,,1517,206,,270,528,,36,369,407
15/09/2020 10:00,964,752,,216,338,1975,543,574,96,,41,515,230,,1932,195,,439,630,,36,342,374
15/09/2020 11:00,1251,760,,270,510,2617,1232,719,236,,51,660,320,,2888,259,,621,930,,34,367,408
15/09/2020 12:00,1658,982,,304,550,2611,1007,627,67,,90,836,408,,3545,271,,1486,977,,164,623,535
15/09/2020 13:00,1938,1046,,379,573,2138,1752,827,47,,66,912,522,,3662,368,,2040,906,,260,675,632
15/09/2020 14:00,1778,915,,239,450,2007,967,644,228,,45,859,413,,4006,328,,1032,946,,341,556,499
15/09/2020 15:00,1862,938,,170,556,2270,615,644,131,,43,876,351,,3576,393,,1635,1159,,503,633,482
15/09/2020 16:00,2010,1051,,272,609,2199,375,782,232,,62,869,242,,3633,401,,2065,1298,,307,647,628
15/09/2020 17:00,1893,972,,309,716,2379,1090,744,292,,57,929,328,,3191,255,,1940,1458,,95,707,611
15/09/2020 18:00,1477,940,,293,746,2034,1675,725,205,,161,759,303,,3026,257,,1315,1284,,105,655,534
15/09/2020 19:00,1148,728,,280,638,1368,2354,579,119,,108,636,203,,1962,199,,312,861,,61,521,371
15/09/2020 20:00,761,534,,197,617,922,1185,474,150,,124,495,117,,1650,140,,192,890,,34,387,227
15/09/2020 21:00,547,452,,131,515,854,1033,410,88,,78,285,73,,1230,110,,130,640,,42,231,198
15/09/2020 22:00,343,307,,99,468,532,2480,417,110,,75,199,59,,956,74,,74,573,,27,233,101
15/09/2020 23:00,223,257,,60,277,329,480,307,121,,68,122,34,,411,58,,37,353,,40,130,77
16/09/2020 00:00,73,70,,27,106,88,80,105,50,,19,45,19,,210,28,,21,133,,15,36,27
16/09/2020 01:00,48,32,,12,38,36,12,33,14,,37,24,16,,68,17,,25,107,,3,13,14
16/09/2020 02:00,25,11,,2,33,8,20,75,8,,10,6,3,,20,11,,7,58,,3,6,7
16/09/2020 03:00,3,9,,3,26,8,10,13,10,,3,5,2,,13,4,,3,13,,1,7,6
16/09/2020 04:00,15,20,,13,56,13,126,60,7,,3,18,7,,23,3,,4,13,,3,12,15
16/09/2020 05:00,53,64,,30,40,75,12,76,48,,7,39,15,,108,18,,9,51,,5,34,54
16/09/2020 06:00,166,299,,33,236,517,162,437,118,,28,132,86,,386,62,,43,375,,23,160,186
16/09/2020 07:00,356,428,,66,508,535,536,433,138,,160,180,115,,618,100,,71,572,,43,256,296
16/09/2020 08:00,593,588,,104,500,989,1712,544,247,,229,386,225,,1020,207,,141,594,,40,410,497
16/09/2020 09:00,779,564,,153,451,2172,871,501,111,,36,505,230,,1787,201,,221,545,,73,370,435
16/09/2020 10:00,969,767,,206,555,2071,1144,606,197,,60,600,241,,2018,212,,309,627,,41,311,391
16/09/2020 11:00,1105,748,,262,528,1743,1197,708,126,,39,658,276,,2697,224,,464,848,,23,402,364
16/09/2020 12:00,1504,943,,359,636,2033,985,1005,227,,122,802,345,,3148,279,,548,1145,,364,549,484
16/09/2020 13:00,1869,970,,388,701,2017,1413,1179,377,,146,874,435,,3725,406,,847,1000,,558,626,586
16/09/2020 14:00,1764,912,,176,618,2565,1859,1022,179,,180,793,437,,3963,407,,841,971,,575,541,501
16/09/2020 15:00,1675,823,,159,637,2668,1484,1153,127,,167,839,288,,3510,277,,623,1082,,501,585,471
16/09/2020 16:00,1628,1034,,220,744,2656,1030,1245,204,,195,818,263,,2839,249,,642,1165,,256,665,535
16/09/2020 17:00,1593,1066,,237,861,2776,652,1272,242,,130,852,346,,3190,283,,644,1241,,114,690,632
16/09/2020 18:00,1213,923,,237,711,2368,840,1058,183,,153,746,293,,3008,276,,497,1173,,104,577,554
16/09/2020 19:00,904,724,,246,597,1724,1124,954,178,,128,613,180,,1935,150,,482,959,,43,389,326
16/09/2020 20:00,609,521,,187,538,1298,1228,1117,86,,77,445,119,,1464,160,,316,853,,65,338,243
16/09/2020 21:00,422,426,,140,642,1303,1388,715,85,,65,214,65,,768,103,,211,913,,38,259,173
16/09/2020 22:00,289,277,,146,344,1021,1042,757,109,,83,168,72,,715,83,,107,568,,57,223,116
16/09/2020 23:00,227,212,,58,240,375,339,613,99,,75,113,39,,263,90,,87,363,,25,151,96
17/09/2020 00:00,88,81,,23,94,179,132,379,53,,25,29,19,,156,41,,37,110,,3,44,18
17/09/2020 01:00,34,20,,16,30,53,80,72,16,,15,14,10,,96,18,,116,66,,6,14,16
17/09/2020 02:00,12,16,,1,13,28,65,235,17,,10,7,3,,79,5,,43,39,,1,5,2
17/09/2020 03:00,12,13,,19,5,23,39,38,6,,5,8,2,,16,4,,6,21,,0,6,6
17/09/2020 04:00,12,18,,14,15,50,92,27,7,,1,18,6,,23,3,,3,13,,3,6,7
17/09/2020 05:00,46,58,,9,35,100,19,66,36,,6,36,17,,68,23,,9,73,,0,31,47
17/09/2020 06:00,190,312,,36,222,689,122,469,115,,85,114,86,,373,76,,49,301,,47,158,163
17/09/2020 07:00,319,424,,66,443,1302,581,879,136,,127,200,140,,730,100,,112,423,,54,275,304
17/09/2020 08:00,666,644,,96,513,1891,1097,1132,209,,307,423,250,,1284,190,,494,544,,68,388,502
17/09/2020 09:00,856,574,,128,443,1369,820,735,220,,91,443,236,,2047,187,,407,624,,77,372,416
17/09/2020 10:00,1062,703,,179,382,1648,2062,586,129,,109,598,220,,2581,197,,483,790,,79,351,370
17/09/2020 11:00,1257,846,,257,501,1857,847,920,295,,68,682,294,,3114,253,,637,1168,,36,434,396
17/09/2020 12:00,1593,992,,339,577,2245,526,926,318,,122,874,302,,4059,355,,600,1291,,317,527,462
17/09/2020 13:00,1755,867,,384,697,2590,1326,1159,346,,123,911,418,,5326,378,,628,1054,,557,587,552
17/09/2020 14:00,1643,866,,190,649,2675,1617,876,310,,151,791,393,,4242,328,,773,1068,,514,576,473
17/09/2020 15:00,1672,1040,,128,673,2446,3352,826,132,,131,911,314,,4271,419,,721,1177,,526,609,509
17/09/2020 16:00,1719,678,,258,815,2641,2250,1517,260,,131,935,262,,4812,428,,710,1419,,326,633,662
17/09/2020 17:00,1820,1031,,360,901,2881,3187,1346,352,,133,938,311,,3595,446,,712,1489,,240,676,712
17/09/2020 18:00,1412,967,,326,760,2398,1790,1233,243,,140,815,244,,3294,306,,631,1317,,150,671,557
17/09/2020 19:00,1011,787,,309,718,1712,2870,1217,171,,115,645,166,,2640,185,,399,999,,77,453,427
17/09/2020 20:00,777,635,,340,654,1307,4554,1073,173,,89,524,130,,1549,160,,271,928,,27,411,267
17/09/2020 21:00,455,423,,204,582,852,3691,1242,194,,80,287,70,,886,112,,231,680,,54,286,165
17/09/2020 22:00,353,320,,121,391,863,2633,892,133,,102,151,54,,721,96,,110,583,,43,257,137
17/09/2020 23:00,251,256,,105,350,680,2090,769,117,,82,140,73,,472,69,,73,398,,57,174,114
18/09/2020 00:00,102,68,,98,107,160,312,788,100,,39,49,11,,177,36,,22,122,,178,67,31
